,song_uri,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,duration_ms
572,40CPeIs7x2gKmSzNCvgLiU,3,1,0.841,0.84,0.0762,0.594,0.000198,0.0796,-14.279,0.0713,125.683,4,245707
573,1ot6jEe4w4hYnsOPjd3xKQ,5,0,0.798,0.59,0.0962,0.868,0.000322,0.442,-5.832,0.048,184.348,4,230640
574,6gmp4cBAgsQOqqZQECbH4u,1,1,0.562,0.611,0.22,0.502,0.000106,0.0779,-13.684,0.0387,83.28,4,247653
575,3S2R0EVwBSAVMd5UMgKTL0,11,1,0.813,0.773,0.0855,0.859,0.00018,0.914,-4.913,0.0747,118.458,4,357267
576,3ibAzRj9JnowdoLkyllk3n,7,1,0.732,0.813,0.0251,0.699,0.0135,0.0527,-8.656,0.0458,117.548,4,231560
577,2BtIXTKrTGQJeFcIukMR9E,1,1,0.853,0.742,0.0168,0.801,0.00482,0.0494,-10.373,0.0531,116.6,4,276773
578,31QuJZfFiMk1uOawow8ejS,2,1,0.917,0.712,0.177,0.936,0.000837,0.0443,-4.246,0.0364,118.425,4,214280
579,2DEEMhTiUMvkiHFdXkrKfI,7,0,0.96,0.597,0.0899,0.902,0.0,0.65,-4.246,0.0355,130.674,4,212147
580,5jLq63jMFWg0dKHnht6YI0,11,1,0.174,0.645,0.822,0.211,9.19e-06,0.138,-12.73,0.0257,86.121,4,206640
581,6lKuAmGY6FB0vaNOzrbQ5p,0,1,0.468,0.699,0.53,0.391,1.22e-06,0.0473,-8.822,0.0328,129.698,4,256667
582,57ljIAuzZgBSzHr3hLYzLZ,9,0,0.588,0.742,0.0897,0.444,0.000329,0.0577,-11.47,0.0351,127.663,4,313707
583,5JKQMoGmXwDHCodn5pFVHB,7,1,0.628,0.635,0.0514,0.795,3.08e-06,0.0751,-5.313,0.0269,115.23,4,283667
584,5B6Z7NwVqA7W3UFiqBdEJC,11,1,0.491,0.628,0.00682,0.934,1.11e-05,0.0852,-6.026,0.0527,126.538,4,265893
585,3rjONa9b7zc16b8nmXAuCG,2,1,0.91,0.552,0.000827,0.722,2.37e-05,0.108,-10.817,0.0388,157.01,4,217440
586,5DH7nDryMhpixm4G4B7RP9,3,1,0.588,0.637,0.181,0.333,0.0,0.147,-9.603,0.0262,84.347,4,217907
587,1y8bnXm0fWhUUcCYr1SvC9,5,1,0.964,0.824,0.245,0.445,0.0283,0.102,-16.857,0.0393,120.241,4,231840
588,0FCgqHNdcbhGIEmU8r6ZF1,4,1,0.718,0.75,0.144,0.787,1.88e-05,0.0513,-5.127,0.0292,129.37,4,232907
589,0Q7aj2T90BmSCv2fLyUkTJ,11,0,0.883,0.873,0.00639,0.557,0.308,0.0445,-9.322,0.0706,122.849,4,244733
590,4duMzlV6ZXExTL0L3o6PH9,5,0,0.433,0.632,0.0331,0.938,0.00615,0.445,-7.461,0.109,122.829,4,272613
591,7DhNAYOzIRkEFqimYl2s1G,9,1,0.365,0.392,0.0357,0.727,0.000239,0.754,-11.913,0.155,171.653,4,161827
592,74tXc7WOWxEDZahXcyPG9D,7,1,0.425,0.536,0.449,0.869,2.16e-06,0.635,-4.56,0.151,122.218,4,256280
593,709ffFK4o4MtG1NKoLvOma,4,0,0.838,0.787,0.153,0.42,0.164,0.169,-14.32,0.0645,161.247,4,301373
594,7z8k6KAvjHX3RtkYNhIC9B,9,1,0.962,0.683,0.125,0.806,0.000548,0.191,-7.574,0.042,118.032,4,237093
595,0FoB9BAV7B2Kv6NxOFZtSO,0,1,0.517,0.473,0.0132,0.673,0.0,0.134,-14.122,0.0363,138.184,4,256507
596,12c1PXyghlSuNVO9GZi0DH,9,0,0.673,0.472,0.0987,0.724,0.0,0.239,-5.061,0.0522,127.36,4,297267
597,5edioRF5SIeNzZafgd1Py1,0,1,0.96,0.818,0.183,0.512,4.2e-06,0.0439,-12.491,0.0363,117.842,4,279413
598,6KsgCYcZKPcBRDNGhiZWRR,2,0,0.529,0.567,0.345,0.32,2.51e-06,0.316,-18.386,0.036,76.58,4,392267
599,1ZPlNanZsJSPK5h9YZZFbZ,3,0,0.97,0.771,0.152,0.655,0.00197,0.0685,-10.842,0.0372,119.747,4,218627
600,0ikz6tENMONtK6qGkOrU3c,0,1,0.897,0.62,0.271,0.573,0.0,0.0607,-11.893,0.0423,81.548,4,231333
601,1JLn8RhQzHz3qDqsChcmBl,6,1,0.423,0.477,0.193,0.471,1.76e-06,0.131,-10.036,0.0277,81.204,4,304787
602,5yR9u8QiOt8hJaddv32oo7,11,1,0.797,0.698,0.0145,0.912,0.0225,0.279,-8.993,0.0675,124.917,4,343400
603,4mOLsya7jOsaONExOxpryV,9,0,0.906,0.777,0.0657,0.827,0.000392,0.0574,-5.464,0.0316,114.89,4,261000
604,7lVbgM5cMH8zxDRBpJQNjq,7,1,0.497,0.637,0.301,0.932,0.000966,0.117,-5.798,0.0654,111.987,4,251600
605,4yqtwO7MQIIXqoiRBPHAgR,2,0,0.657,0.667,0.0491,0.655,0.000894,0.0641,-9.339,0.0367,134.212,4,506400
606,6B4oVElDIKRNcNUary0WG7,9,1,0.511,0.662,0.107,0.719,0.0,0.102,-6.606,0.0298,95.001,4,224320
607,2WfaOiMkCvy7F5fcp2zZ8L,6,0,0.876,0.573,0.018,0.902,0.00125,0.0928,-7.638,0.054,84.412,4,225280
608,3ZI3sK9ZJB3LOiZtCs9l3p,5,1,0.673,0.608,0.169,0.604,0.000133,0.106,-12.285,0.0433,164.254,4,324347
609,3BSRcRHsiEy4ooWA7jw7Wg,1,1,0.934,0.746,0.0635,0.701,0.00132,0.0628,-13.093,0.0356,128.912,4,304307
610,5WwqdeavrQrbeAMDxGawse,9,1,0.19,0.408,0.155,0.48,1.82e-05,0.0877,-11.017,0.0266,156.344,4,294773
611,6OnfBiiSc9RGKiBKKtZXgQ,5,1,0.656,0.661,0.052,0.908,0.0,0.0708,-4.897,0.039,144.091,4,296080
612,2olVm1lHicpveMAo4AUDRB,5,1,0.962,0.768,0.0964,0.829,2.92e-05,0.097,-5.109,0.0313,118.773,4,234333
613,3fH4KjXFYMmljxrcGrbPj9,2,1,0.678,0.66,0.168,0.816,0.0181,0.0608,-6.61,0.0299,111.346,4,263040
614,2SIz92GknkSEyDZiTcP7mj,1,1,0.332,0.57,0.391,0.26,0.0,0.352,-18.453,0.0255,95.288,4,290600
615,1A2PWRltFrX8iB8IP3CUgo,9,1,0.471,0.612,0.15,0.6,3.04e-06,0.222,-10.945,0.0327,111.203,4,251800
616,0Ohb2OGQiYWNVPSMprmBtM,7,1,0.962,0.649,0.11,0.857,1.21e-05,0.0871,-7.015,0.044,149.583,4,225507
617,3Z2tPWiNiIpg8UMMoowHIk,4,1,0.292,0.528,0.189,0.447,0.0,0.0745,-15.255,0.0435,72.58,4,427333
618,4fh4nhZ9NTFubrtxFyd4uh,0,1,0.389,0.512,0.233,0.987,1.11e-05,0.609,-4.107,0.057,97.882,4,395600
619,0Dm43YLUlGdePpSbI1ct8h,10,0,0.961,0.662,0.165,0.624,0.0,0.0674,-13.606,0.0417,174.513,4,252560
620,1lx8ddGT5wCD6W2xmLeRKG,6,0,0.264,0.636,0.593,0.264,4.22e-05,0.275,-14.567,0.0263,99.304,3,238467
621,0GIOPJKTSxagq3rq07Ch3U,9,0,0.402,0.34,0.0596,0.412,0.0,0.117,-13.727,0.0268,69.857,4,243667
622,5hXEcqQhEjfZdbIZLO8mf2,6,0,0.962,0.899,0.322,0.459,0.00406,0.165,-15.557,0.0366,115.09,4,302693
623,5LkcAjqj5NOctNGi2qUjlw,10,0,0.74,0.871,0.126,0.532,0.00819,0.321,-13.335,0.0677,116.574,4,347667
624,2lNm3PtNIj5DDZa96edje6,2,1,0.875,0.579,0.565,0.91,0.936,0.332,-9.812,0.0383,115.459,4,147600
625,4HctH5mqSE4xpDjTXlymbe,6,0,0.757,0.782,0.0867,0.717,0.00027,0.061,-12.187,0.0509,107.119,4,316360
626,2ya3XyEvhjanFCBbE7ZOcv,9,0,0.846,0.741,0.154,0.648,0.00109,0.0697,-11.859,0.0518,123.298,4,292427
627,26bNrOZYAO8MISgmJ0aj11,4,0,0.517,0.718,0.0935,0.61,0.000759,0.073,-7.517,0.0298,109.25,4,351907
628,5PM96PMKMfD1lLX2lryUsG,0,1,0.835,0.798,0.0234,0.577,0.00112,0.0728,-10.347,0.0777,128.82,4,240093
629,12N4F6pvIOmMxS7B8KM41n,11,0,0.968,0.686,0.155,0.829,8.03e-05,0.0674,-9.597,0.0412,116.431,4,229667
630,5IlaV4UNciCTDGxWVPfMKL,3,1,0.304,0.614,0.589,0.366,5.8e-05,0.089,-10.925,0.0325,136.388,4,292120
631,0VMGij4wSGBM5pSTcqjxeD,7,1,0.393,0.422,0.111,0.411,0.00113,0.324,-9.004,0.0257,82.737,4,183880
632,0iYCroZis7UePauAkQRgau,1,1,0.704,0.705,0.00634,0.789,1.02e-06,0.0475,-4.65,0.0532,125.415,4,215493
633,4YZPNMikflNQnTs67GfKKX,11,0,0.649,0.753,0.373,0.826,0.0,0.113,-7.128,0.0614,115.797,4,258973
634,00VQ3oheHZ6JOMTqLNYpcH,11,1,0.317,0.591,0.537,0.572,0.0,0.0981,-6.783,0.0275,73.899,4,227933
635,2yE2mvPQJ3qLtLJiRfg23G,9,1,0.921,0.715,0.0312,0.681,1.67e-05,0.207,-13.056,0.0472,104.862,4,252947
636,665Jxlgi1HamPKbW1vwzx4,5,1,0.305,0.706,0.528,0.322,2.37e-06,0.576,-14.108,0.0467,135.154,4,221133
637,23IK8TF2MSiLnuEjaYPfVV,8,1,0.393,0.727,0.62,0.559,0.0114,0.0629,-10.194,0.0392,105.06,4,306560
638,3lCMAtfFDcJj9nzZB3ayeB,7,1,0.832,0.752,0.0314,0.743,0.000117,0.128,-6.083,0.0331,108.254,4,235827
639,7LLBFAlUOE6rUHDePQL57a,9,1,0.166,0.475,0.468,0.375,0.0,0.162,-12.023,0.0282,140.277,4,209493
640,5VsAiXtW0ApEaGsZypEUxL,2,1,0.849,0.693,0.282,0.839,3.83e-06,0.0338,-9.634,0.0526,126.165,4,351267
641,5U5p472hgeXUKvh0d8RL4K,2,1,0.401,0.552,0.516,0.538,0.0,0.202,-11.085,0.0344,104.131,4,295000
642,07zkNvtcmPOFlMOXbma13k,0,1,0.79,0.736,0.0154,0.838,0.0608,0.0454,-6.932,0.0725,121.242,4,264947
643,6gFIFMI3tsrM5QojcvVMfZ,1,1,0.975,0.91,0.295,0.751,0.00214,0.141,-11.29,0.039,114.659,4,240960
644,0t6DdFmFQhQYWhmfa5FJer,5,1,0.534,0.559,0.686,0.365,0.0,0.0771,-13.654,0.0332,74.802,4,277240
645,1M3xrSPzPcKkCnXGHFPKaw,3,1,0.148,0.527,0.59,0.342,0.0,0.0803,-12.272,0.0336,124.209,4,252613
646,5KMvHV04U7JnyS2KOnxvSv,4,0,0.207,0.53,0.469,0.243,0.000143,0.0511,-16.039,0.0528,173.135,4,243667
647,1PFc4zxEdyKyiUrSRnQEvM,4,1,0.207,0.319,0.231,0.335,2.55e-06,0.13,-8.157,0.0309,98.429,4,247347
648,5jSz894ljfWE0IcHBSM39i,2,1,0.91,0.761,0.21,0.67,0.000426,0.0685,-12.759,0.0438,120.752,4,215173
649,6vn84eLEW0xStARD8Tzrmf,10,0,0.238,0.512,0.714,0.209,1.91e-06,0.117,-15.805,0.0346,129.209,4,232907
650,4gvea7UlDkAvsJBPZAd4oB,6,1,0.907,0.516,0.501,0.549,0.00572,0.184,-13.741,0.0373,176.941,4,288733
651,6erBowZaW6Ur3vNOWhS2zM,10,1,0.621,0.892,0.112,0.578,0.000315,0.0897,-5.025,0.15,108.703,4,236067
652,5Xhqe9xu6bKRSqLj1mS1SB,9,0,0.817,0.627,0.137,0.849,0.0,0.319,-10.61,0.0309,125.058,4,256227
653,3N7GqZMpZJW69Te1bfUTc3,7,1,0.415,0.673,0.00436,0.613,0.362,0.608,-11.997,0.0799,114.748,4,337267
654,50XXRUFNjs85P0MjCZ1c9X,8,0,0.714,0.69,0.2,0.674,0.00648,0.115,-5.866,0.047,98.85,4,255187
655,7bkyXSi4GtVfD7itZRUR3e,0,1,0.98,0.775,0.246,0.616,6.77e-06,0.0511,-12.676,0.0317,136.63,4,240707
656,6Hsqvf2YiZxI0hcJ37xXJq,8,1,0.803,0.726,0.0468,0.704,0.0201,0.0995,-8.205,0.034,120.74,4,312067
657,5lwQGZYF4BXOzFtXc5zk8q,7,1,0.642,0.623,0.338,0.739,1.88e-05,0.109,-8.116,0.0244,95.007,4,257316
658,090rX2ouW974AT3dFCxJpc,1,1,0.55,0.796,0.0525,0.629,0.928,0.0934,-12.217,0.077,117.499,4,180373
659,2mPq4Txa0FuIq65JN5sgBF,9,0,0.965,0.753,0.274,0.561,0.00338,0.0294,-6.779,0.0341,119.322,4,294133
660,5wYZUDPf4vUITjV7KGLoDO,10,0,0.86,0.759,0.00614,0.787,0.0881,0.0697,-6.427,0.0308,116.859,4,304800
661,0fbOMLSpsvXvBkJBircrcz,5,0,0.947,0.582,0.14,0.719,6.05e-05,0.0741,-7.689,0.0556,161.298,4,287067
662,4aFMgZl1v5Kt9cEsm5arpZ,8,1,0.346,0.573,0.201,0.65,1.58e-06,0.048,-5.934,0.0257,95.1,4,272840
663,5BugaNbZM9Lc7qUtd5FDir,4,1,0.667,0.571,0.00271,0.643,4.51e-05,0.245,-11.748,0.0266,126.504,4,233467
664,2Y90nL1ohB4sgYELDs7uNx,9,1,0.978,0.574,0.0457,0.96,0.0,0.121,-4.906,0.032,117.486,4,254733
665,5vuWELDzHEtD5K7yADIBpz,0,1,0.636,0.592,0.0461,0.455,1.31e-06,0.196,-13.346,0.0247,105.222,4,260600
666,6q3Un6ax5vDHcY1pumMHEy,11,1,0.96,0.846,0.00848,0.436,0.00467,0.0433,-15.294,0.0499,122.525,4,300733
667,1lJZSsMoWEbrgaY6CxPMf8,2,1,0.733,0.613,0.0378,0.912,3.65e-05,0.52,-4.638,0.0328,131.968,4,268240
668,1l3fRzoUngJr6hSMIT1Hfq,5,1,0.819,0.719,0.128,0.589,0.1,0.13,-11.87,0.0302,124.685,4,219827
669,4ybDW0xfRBCPwsjwFOUzZW,5,1,0.449,0.315,0.00987,0.428,2.68e-05,0.144,-11.558,0.036,177.105,4,287693
670,46NtQJH1eok28bucLlHqQT,4,1,0.33,0.509,0.499,0.681,5.36e-05,0.1,-10.659,0.0306,143.645,4,238800
671,6cnd6UwOyvEPWUjuuDKMIP,2,1,0.741,0.508,0.0157,0.725,1.26e-06,0.0995,-10.795,0.0344,138.934,4,216427
672,05wIrZSwuaVWhcv5FfqeH0,10,1,0.944,0.596,0.0116,0.869,0.173,0.0678,-11.97,0.037,109.902,4,238733
673,0PhU6i6Kei6x0CH3jocvA3,0,1,0.824,0.591,0.42,0.651,1.94e-06,0.129,-12.882,0.0424,132.538,4,302200
674,2qeCb4izhgVEsbGTBVWmlA,11,0,0.975,0.867,0.121,0.6,0.025,0.0654,-12.617,0.0386,122.686,4,213773
675,3r7wIvLStJVlbTZsibIL2t,0,1,0.22,0.563,0.168,0.419,0.0671,0.0986,-13.735,0.0261,72.233,4,254507
676,5fSVerSB7TpXkUF9BxTUcP,2,1,0.654,0.732,0.0816,0.893,2.05e-05,0.0783,-8.355,0.0488,125.487,4,305467
677,4sr4NdrPfds9Qfors9UkiO,0,1,0.956,0.814,0.27,0.474,8.16e-06,0.599,-12.017,0.0309,101.241,4,312000
678,7ov1nZ2QZc3LIuCXXERZP0,7,1,0.836,0.754,0.298,0.618,0.000207,0.345,-13.66,0.0357,133.237,4,236133
679,3PzsbWSQdLCKDLxn7YZfkM,1,0,0.868,0.62,0.589,0.446,0.0299,0.0727,-14.451,0.0347,88.591,4,155880
680,58U8hRjWQdGCGQ1Y42SJFp,5,0,0.753,0.714,0.0708,0.726,2.15e-05,0.093,-6.621,0.0569,94.203,4,333933
681,7bqag5wMjQkg7OF2nGZ75p,7,1,0.72,0.71,0.199,0.82,0.000134,0.231,-7.367,0.038,102.113,4,248800
682,3JTDWEeBbDifd5ylAMyaly,1,1,0.684,0.627,0.193,0.554,0.0,0.146,-7.197,0.0229,89.943,4,268667
683,0TBMx8wWJkwSEVSOJUn21e,9,1,0.756,0.634,0.00453,0.886,0.00892,0.0397,-3.988,0.0329,126.558,4,225173
684,7JmsQwxDlC89imxewJcnHO,2,0,0.293,0.282,0.257,0.523,3.29e-06,0.266,-10.77,0.0346,160.551,4,221107
685,4H3vuLX59XPqdtTpIesGyS,4,1,0.433,0.582,0.432,0.748,0.0,0.0707,-5.93,0.0521,115.13,4,171456
686,7HTHK24pupbsAToJ4KGc35,11,0,0.937,0.848,0.011,0.366,0.0985,0.0365,-16.776,0.0353,117.712,4,266560
687,7xOae87IWi6ZOD88nauNvL,1,0,0.429,0.58,0.538,0.314,0.0,0.269,-14.53,0.0275,112.75,4,267160
688,0QUpBXTOdB4JJyTGFN6dH1,8,0,0.822,0.761,0.0713,0.641,0.0269,0.483,-13.466,0.0445,119.61,4,333360
689,0dOg1ySSI7NkpAe89Zo0b9,4,1,0.584,0.398,0.000373,0.952,7.75e-05,0.1,-6.042,0.061,122.093,4,278680
690,6gAStUYQpw0n5FLLegvxkx,4,0,0.488,0.582,0.279,0.599,0.0104,0.0869,-9.663,0.044,115.403,4,433560
691,3AjF4xWPO8vnALeZRGzn2d,8,1,0.84,0.787,0.353,0.466,0.0,0.0531,-13.028,0.0384,109.76,4,283293
692,06IsyJksK6vgJX66rU77Ij,7,1,0.668,0.681,0.294,0.476,6.18e-06,0.079,-15.447,0.0294,120.535,4,279693
693,1YMQTPPik3ixVxNZ32yZGO,8,1,0.605,0.715,0.373,0.358,0.00119,0.0746,-15.59,0.0276,98.267,4,332093
694,4yCRCEAfCMRyqCpBSd0qDp,7,1,0.903,0.702,0.0304,0.558,0.0,0.0528,-11.952,0.0288,114.932,4,269107
695,1Fhx9C87IjEAtWI9FF0IzF,0,0,0.863,0.654,0.0324,0.646,0.0414,0.0965,-10.056,0.0294,136.194,4,241600
696,5pSMOv1TyJhHKPCEh6ulTG,0,1,0.583,0.66,0.188,0.579,0.0,0.0687,-12.746,0.029,99.641,4,253733
697,4kVE7IVF3ZlD1d7k08dmVY,10,1,0.853,0.744,0.0746,0.55,4.2e-05,0.0353,-12.689,0.0554,126.51,4,241600
698,1cOj24fUMnBSXhtp7waHVW,8,1,0.199,0.673,0.294,0.286,0.0,0.086,-14.643,0.0313,120.117,4,256467
699,36W7sqM1qkSJArXhlVMWAi,8,1,0.241,0.625,0.324,0.497,0.0,0.0542,-8.005,0.0281,128.084,4,241693
700,3d6UefBBvhqHxJLZdm8scF,5,1,0.305,0.553,0.499,0.345,0.0,0.252,-18.267,0.0342,139.562,4,333267
701,5lQyKTM5MZsrObdRbIjJv4,7,0,0.486,0.612,0.207,0.471,0.000101,0.22,-11.091,0.0259,92.077,4,291627
702,5l3zkjO2Ag05TTqpbGQ9qP,1,0,0.422,0.29,0.108,0.623,2.39e-05,0.187,-9.959,0.038,99.126,4,333600
703,5tdKaKLnC4SgtDZ6RlWeal,6,1,0.928,0.832,0.201,0.544,0.000139,0.632,-12.697,0.0442,119.49,4,275533
704,6N5DRCQUSXT1qQqmqsO92B,11,1,0.677,0.699,0.00979,0.692,0.000326,0.0427,-13.045,0.0456,135.03,4,253293
705,2avaSeKHI5l4sLruVfLdi2,9,0,0.647,0.651,0.221,0.665,7.91e-06,0.0403,-7.43,0.0269,97.996,4,230720
706,5BXj1QDRU77J1ngVavG1tI,0,1,0.622,0.489,0.287,0.676,0.0,0.389,-8.769,0.0368,89.749,4,256960
707,477uFn72G9TmZ5ouu23rMZ,2,1,0.974,0.703,0.374,0.652,3.42e-06,0.0494,-10.635,0.0309,111.594,4,363573
708,6yJxCltgtmGxIgKOS6ndnu,9,1,0.248,0.502,0.484,0.305,3.55e-06,0.117,-16.011,0.0339,131.242,4,291400
709,4xwllvf4zL43zIj8K7H6zd,0,1,0.5,0.541,0.598,0.356,1.27e-06,0.245,-16.094,0.0418,79.995,4,330093
710,19u5G7pWq3Nj6lQiP4W4Hp,2,1,0.157,0.39,0.766,0.313,0.0,0.138,-9.928,0.0312,80.521,4,226560
711,1eyq8cjUQ2daFthW2PC2GM,5,1,0.329,0.52,0.0805,0.61,2.95e-06,0.276,-7.935,0.0282,144.983,4,258333
712,7FlwylpJSe3ea6m1IrkizS,4,0,0.602,0.648,0.0114,0.947,0.0567,0.105,-6.617,0.0369,113.255,4,245360
713,0C8lgaKDpwGiPmUU9unT33,0,1,0.255,0.564,0.722,0.302,0.0,0.264,-14.393,0.0299,79.838,4,291493
714,5rsSdv2z7JLhE399TQW6ji,0,1,0.543,0.584,0.0891,0.879,9.9e-05,0.225,-5.961,0.0363,103.199,4,326120
715,4yEMyaB6PGBpQvac2yD9wZ,10,0,0.675,0.586,0.528,0.768,1.49e-06,0.328,-7.479,0.0346,96.241,4,246612
716,28S2K2KIvnZ9H6AyhRtenm,7,1,0.742,0.898,0.0135,0.271,0.00138,0.0461,-12.238,0.091,111.485,4,226240
717,1vhNjOtmfgoGy4J6ijCUSS,5,1,0.949,0.702,0.0561,0.779,0.0905,0.303,-12.267,0.0412,98.7,4,351507
718,2cFl7utlqyZjCXN1G5nRvA,4,0,0.628,0.704,0.0873,0.544,1.66e-05,0.041,-11.402,0.026,120.717,4,269573
719,1yg7fwwYmx9DQ2TdXUmfpJ,9,0,0.524,0.707,0.58,0.514,0.000159,0.0953,-8.885,0.0281,86.035,4,269840
720,4AUS8KNz7zX8XFu9L38GT0,8,1,0.468,0.641,0.044,0.682,0.0,0.0394,-7.561,0.0392,96.319,4,311986
721,6V775dYuMO5BKjo9C3nhqL,10,1,0.275,0.63,0.229,0.611,3.97e-06,0.105,-10.298,0.0348,103.043,4,285942
722,537yo062QIz16oQOgxmul3,8,1,0.36,0.625,0.049,0.572,0.00151,0.0939,-9.095,0.0251,101.355,4,265320
723,044fQJmT2fZUYcA3BnaOL2,7,0,0.956,0.774,0.227,0.787,0.00234,0.124,-6.109,0.0555,103.69,4,220386
724,15MJ5NThPjj6xhPcts8MiY,6,1,0.547,0.497,0.0613,0.719,0.0,0.411,-9.397,0.0266,95.769,4,255733
725,4pEXlAqaJXQUKDteKRLun9,4,0,0.866,0.609,0.315,0.901,0.00949,0.116,-4.929,0.144,176.664,4,201467
726,0Oa9Qtd0FuhcmLi3sWTF9F,5,0,0.962,0.796,0.553,0.908,0.0,0.04,-3.523,0.0326,121.976,4,269573
727,1MTMedlCphum6mRcd8YzvE,0,0,0.789,0.533,0.0353,0.963,1.33e-06,0.368,-2.528,0.0562,122.812,4,223147
728,5iKQLSBc3ChWgSIr3VHZYi,4,1,0.942,0.773,0.533,0.754,0.0,0.341,-6.074,0.049,122.034,4,248480
729,2oeha2Y6cQIw1LyhUWSjjq,4,0,0.624,0.744,0.0286,0.82,0.0215,0.086,-6.039,0.04,116.163,4,235453
730,5fRTUCS48zwiGai2Ku8gSg,11,1,0.333,0.538,0.518,0.379,7.11e-06,0.108,-14.122,0.0315,79.034,4,254960
731,3j6oEEPaUMzzw5i7gFIGDb,9,1,0.721,0.591,0.113,0.659,0.00037,0.344,-10.004,0.0277,109.823,4,245920
732,0OjKjWYMF8nrcHX8kj8D45,2,0,0.248,0.64,0.259,0.535,0.000306,0.132,-6.556,0.0264,110.053,4,351067
733,2XJFceenjgtj5llI3UCC37,9,1,0.477,0.594,0.00449,0.474,0.000162,0.0716,-15.705,0.0332,143.81,4,218840
734,2uXewDKMktNkkMfotqSxN6,6,0,0.877,0.707,0.0319,0.568,0.0298,0.055,-13.52,0.0291,105.326,4,223440
735,2jAocF8z8pMh7Bt1Qibl1j,9,1,0.892,0.685,0.0223,0.957,0.73,0.161,-4.403,0.0527,126.104,4,228653
736,230zA6Hi5NajadR0GdyMVu,0,1,0.713,0.687,0.122,0.874,0.0,0.394,-6.456,0.0518,133.214,4,272280
737,0KxTWgl64TNOQXiGFJYc6t,2,1,0.858,0.782,0.141,0.873,0.0571,0.112,-7.157,0.0475,123.181,4,252933
738,2A6yzRGMgSQCUapR2ptm6A,0,1,0.268,0.397,0.701,0.207,3.07e-05,0.116,-13.155,0.0331,171.282,4,227600
739,3hMHG6lx9QHVcfYSUr5PoM,3,0,0.737,0.552,0.154,0.871,1.12e-06,0.142,-7.251,0.0369,156.786,4,216347
740,4Kkr8UhSik6GDWRfY56fsS,8,0,0.762,0.816,0.00536,0.715,0.00442,0.27,-4.059,0.0495,114.471,4,283533
741,3IU1mDKGl9A01VUwyiI9q8,9,1,0.817,0.747,0.488,0.496,0.000121,0.0601,-8.824,0.0262,95.119,4,249853
742,2qxrA7khrMA6icoq9cn2wY,5,1,0.743,0.632,0.0212,0.718,0.000278,0.321,-9.697,0.0389,98.279,4,307653
743,0dZ8R0DzmVMagI1GKDALBs,5,0,0.969,0.692,0.123,0.621,0.668,0.281,-11.756,0.0487,120.665,4,224133
744,6fSDIw1E5lSNCUgwuR7C7g,5,1,0.496,0.677,0.198,0.6,6.94e-06,0.104,-7.011,0.029,156.058,4,207293
745,5KYoPa5akZxiCn38xelbqI,2,1,0.869,0.685,0.335,0.571,2.38e-06,0.214,-11.623,0.0299,121.737,4,184173
746,5ij84aZDvRN4zSHSh2L6pl,4,1,0.81,0.459,0.404,0.916,0.000395,0.0975,-8.524,0.101,172.384,4,252507
747,4gpext9x0CbdD9NWaa4nDj,7,1,0.259,0.449,0.32,0.424,1.69e-06,0.107,-14.06,0.0323,125.494,4,256200
748,2dURQIBrw3XcHyVZlfdpC1,5,0,0.65,0.852,0.0833,0.523,0.0,0.106,-6.716,0.032,130.154,4,237533
749,2sYLlZU3FuCF8SKNeIvdKA,1,1,0.967,0.777,0.0209,0.834,0.0976,0.0446,-10.851,0.0574,120.332,4,272493
750,6VzfdkKU7J6ideJPwVJnAN,0,1,0.91,0.636,0.0787,0.757,0.122,0.146,-8.686,0.0326,120.256,4,270307
751,0xpBr84T3FTm9j4D1MdPtk,0,1,0.849,0.617,0.186,0.931,0.00166,0.171,-6.845,0.0345,131.014,4,208027
752,1xAkznu4j1yRIkPz16JpNP,10,0,0.96,0.718,0.191,0.913,0.0482,0.347,-6.777,0.0466,91.648,4,265187
753,04EnF5C2HvYZfGu64Bng7I,11,1,0.477,0.685,0.0238,0.827,0.0159,0.328,-6.045,0.0546,116.085,4,214000
754,65ILbAZRAwZQ3omWKE0OIW,5,1,0.636,0.643,0.0576,0.712,0.00467,0.287,-6.385,0.0266,103.07,4,250027
755,2KRHmLuuMAaM1T18A9VmjF,1,0,0.738,0.838,0.155,0.974,0.00925,0.104,-3.323,0.129,103.722,4,244160
756,63diy8Bzm0pHMAU37By2Nh,1,1,0.718,0.622,0.117,0.845,0.0,0.0984,-5.984,0.0324,132.747,4,211467
757,7HwFU2mPoiwAGYzL2CB5B3,6,0,0.942,0.809,0.025,0.609,0.000149,0.297,-11.366,0.0446,122.585,4,247893
758,2Q0HXXMkR28ZZkyX30UmLc,1,1,0.403,0.46,0.127,0.498,0.0295,0.186,-8.835,0.0277,144.149,4,284333
759,5dRQUolXAVX3BbCiIxmSsf,1,0,0.582,0.555,0.103,0.757,1.16e-06,0.0631,-7.868,0.0601,129.607,4,221840
760,0g5LlNF7C2uhPsT5Fg1rTU,2,1,0.592,0.757,0.296,0.837,0.0,0.0567,-6.943,0.0508,132.152,4,243093
761,3WrOAryvCUOVsm8P8O2DoE,6,1,0.898,0.66,0.0438,0.836,0.0991,0.428,-12.324,0.0468,104.588,4,273240
762,4Y5yjzs9FFw5qIgfZBd43I,0,1,0.761,0.754,0.00148,0.854,0.00692,0.0675,-7.114,0.0363,113.908,4,282840
