,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
663,Happy,Despicable Me 2 (Original Motion Picture Soundtrack),Various Artists,2013-06-18,233305,1,0.652,0.286,0.652,0.757,0.0,0.0886,-6.819,0.153,159.911,4,2
664,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go To High School (Music From and Inspired By The Movie),Various Artists,2011-12-09,207333,67,0.715,0.0525,0.715,0.655,0.0,0.115,-6.425,0.137,95.078,4,2
665,"September - from DreamWorks Animation's ""TROLLS""",TROLLS (Original Motion Picture Soundtrack),Trolls,2016-09-23,235000,61,0.774,0.016,0.774,0.849,0.000199,0.0348,-2.986,0.0301,126.996,4,2
666,Good As Hell,Good As Hell,Lizzo,2016-03-11,159011,1,0.684,0.285,0.684,0.905,0.0,0.525,-3.187,0.0765,95.985,4,2
667,Freaky Friday (feat. Chris Brown),Freaky Friday (feat. Chris Brown),Lil Dicky,2018-03-15,216631,71,0.755,0.147,0.755,0.599,0.0,0.109,-5.042,0.224,133.123,4,2
668,On Top Of The World,Night Visions (Deluxe),Imagine Dragons,2012-09-04,189840,0,0.507,0.0818,0.507,0.923,4.63e-06,0.0951,-5.581,0.173,99.252,4,2
669,I Gotta Feeling,The Beginning & The Best Of The E.N.D. (International Mega-Deluxe Version),Black Eyed Peas,2010-01-01,289186,0,0.74,0.0792,0.74,0.751,0.0,0.392,-6.324,0.0275,127.956,4,2
670,Like This,Like This,metr,2021-08-20,218676,53,0.64,0.0994,0.64,0.787,0.257,0.451,-6.824,0.0365,128.005,4,2
671,"Accidentally In Love - From ""Shrek 2"" Soundtrack",Accidentally In Love (From Shrek 2 S/T),Counting Crows,2004-01-01,188640,66,0.555,0.0484,0.555,0.93,4.28e-06,0.0898,-3.641,0.0377,138.013,4,2
672,You Can't Hurry Love,Dublin to Detroit,Boyzone,2014-11-21,172120,45,0.684,0.0639,0.684,0.824,0.0,0.0611,-5.117,0.039,97.01,4,2
673,MMMBop,Middle Of Nowhere,Hanson,1997-01-01,268653,69,0.683,0.00481,0.683,0.937,0.0046,0.07,-6.335,0.0449,104.872,4,2
674,All Star,Astro Lounge,Smash Mouth,1999-06-08,200373,79,0.731,0.0395,0.731,0.867,0.0,0.0861,-5.881,0.032,104.019,4,2
675,Want to Want Me,Everything Is 4,Jason Derulo,2015-05-29,207719,75,0.775,0.00906,0.775,0.68,0.0,0.109,-5.508,0.0629,114.025,4,2
676,Me Too,Thank You (Deluxe Version),Meghan Trainor,2017-05-12,181240,74,0.934,0.0971,0.934,0.694,1.2e-06,0.477,-5.849,0.101,123.831,4,2
677,The Greatest Show,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,2017-12-08,302146,74,0.417,0.000239,0.417,0.824,0.0545,0.0725,-7.36,0.105,157.92,4,2
678,Life Of The Party,Dessert,Dawin,2015-09-25,206440,42,0.889,0.0278,0.889,0.69,0.00131,0.2,-3.454,0.0388,98.006,4,2
679,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015-01-12,269666,82,0.856,0.00801,0.856,0.609,8.15e-05,0.0344,-7.223,0.0824,114.988,4,2
680,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,2014-12-02,199080,82,0.578,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4,2
681,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),Clean Bandit,2014-01-17,227833,73,0.799,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4,2
682,You're Welcome,Moana (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2016-11-18,163893,44,0.788,0.29,0.788,0.745,0.0,0.0373,-7.072,0.258,135.278,4,2
683,We Can't Stop,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,231240,78,0.613,0.00882,0.613,0.622,0.0,0.37,-5.794,0.0334,80.003,4,2
684,All About That Bass,Title (Deluxe),Meghan Trainor,2015-01-09,187920,74,0.807,0.0573,0.807,0.887,2.87e-06,0.124,-3.726,0.0503,134.052,4,2
685,Best Day Of My Life,"Oh, What A Life",American Authors,2014-01-01,194240,0,0.67,0.0625,0.67,0.905,0.000151,0.0577,-2.385,0.0339,100.021,4,2
686,Sugar,V (Asia Tour Edition),Maroon 5,2015-05-18,235493,67,0.748,0.0591,0.748,0.788,0.0,0.0863,-7.055,0.0334,120.076,4,2
687,Birthday,PRISM (Deluxe),Katy Perry,2013-10-18,215042,64,0.719,0.0879,0.719,0.674,3.75e-06,0.112,-5.122,0.0681,125.98,4,2
688,What Makes You Beautiful,Up All Night,One Direction,2012-05-25,199986,82,0.726,0.009,0.726,0.787,0.0,0.0596,-2.494,0.0737,124.99,4,2
689,Good Time,The Midsummer Station,Owl City,2012-01-01,205933,0,0.554,0.0216,0.554,0.878,5.76e-06,0.362,-4.271,0.134,126.045,4,2
690,Stronger (What Doesn't Kill You),Stronger (Deluxe Version),Kelly Clarkson,2011-10-24,221946,75,0.562,0.046,0.562,0.939,0.0,0.112,-4.282,0.0475,116.044,4,2
691,Good Life (with G-Eazy & Kehlani),Good Life (with G-Eazy & Kehlani),G-Eazy,2017-03-17,225520,64,0.572,0.00638,0.572,0.778,0.0,0.0563,-5.208,0.233,168.073,4,2
692,Best Song Ever,Midnight Memories (Deluxe),One Direction,2013-11-25,200106,76,0.652,0.0227,0.652,0.877,0.0,0.0789,-2.986,0.0465,118.491,4,2
693,Call Me Maybe,Kiss,Carly Rae Jepsen,2012-01-01,193400,79,0.783,0.0114,0.783,0.58,2.28e-06,0.108,-6.548,0.0408,120.021,4,2
694,A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,267866,78,0.545,0.00617,0.545,0.675,0.00197,0.209,-6.474,0.0279,124.97,4,2
695,Brighter Than The Sun,All Of You,Colbie Caillat,2011-01-01,231213,0,0.637,0.00936,0.637,0.774,0.0,0.262,-5.884,0.0345,95.987,4,2
696,Brave,The Blessed Unrest,Sara Bareilles,2013-07-16,220573,71,0.551,0.00502,0.551,0.836,2.1e-05,0.0425,-3.838,0.0524,185.063,4,2
697,Count on Me,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,197373,74,0.577,0.84,0.577,0.397,0.0,0.0772,-5.98,0.028,89.044,4,2
698,Rather Be (Clean Bandit Cover),"PTX, Vol. III",Pentatonix,2014-09-23,212693,51,0.803,0.103,0.803,0.53,2.38e-06,0.0748,-7.531,0.0429,122.025,4,2
699,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Moana (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2016-11-18,137426,32,0.468,0.0613,0.468,0.432,0.0,0.0533,-10.382,0.1,101.097,3,2
700,On Top of the World,On Top of the World,Various Artists,2018-01-08,204687,49,0.627,0.0208,0.627,0.817,0.0,0.152,-4.636,0.038,100.046,4,2
701,Unwritten,Unwritten,Natasha Bedingfield,2004-09-06,259333,6,0.706,0.00584,0.706,0.8,0.0,0.0822,-6.333,0.0399,100.011,4,2
702,Geronimo,Geronimo,Sheppard,2014-01-01,218227,0,0.707,0.434,0.707,0.771,0.0013,0.115,-6.275,0.0783,142.016,4,2
703,"Hey, Soul Sister","Hey, Soul Sister",Train,2009-08-06,216666,0,0.675,0.217,0.675,0.885,0.0,0.086,-4.432,0.0436,97.03,4,2
704,Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U,OMI,2015-10-16,180565,77,0.782,0.166,0.782,0.685,1.18e-05,0.16,-6.237,0.0309,118.016,4,2
705,Suddenly I See,Eye To The Telescope,KT Tunstall,2005-01-01,201706,72,0.587,0.225,0.587,0.767,0.0,0.112,-5.713,0.0449,100.38,4,2
706,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,1985,238733,77,0.596,0.0116,0.596,0.869,0.173,0.0678,-11.97,0.037,109.902,4,2
707,Safe And Sound,In A Tidal Wave Of Mystery (Deluxe Edition),Capital Cities,2013,192789,0,0.653,0.00021,0.653,0.822,0.0047,0.0838,-4.857,0.033,117.949,5,2
708,Who Says,When The Sun Goes Down,Selena Gomez & The Scene,2011-01-01,195613,77,0.682,0.0843,0.682,0.927,0.0,0.149,-2.915,0.0479,101.019,4,2
709,Beauty And A Beat,Believe (Deluxe Edition),Justin Bieber,2012-06-15,227986,73,0.602,0.000688,0.602,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,4,2
710,Super Bass,Pink Friday,Nicki Minaj,2010-01-01,200013,2,0.72,0.269,0.72,0.861,5.11e-06,0.601,-4.339,0.209,126.991,4,2
711,Roar,PRISM (Deluxe),Katy Perry,2013-10-18,223546,74,0.554,0.00487,0.554,0.772,6.6e-06,0.354,-4.821,0.0418,179.984,4,2
712,Born This Way,Born This Way (International Special Edition Version),Lady Gaga,2011-05-23,260253,73,0.587,0.00327,0.587,0.828,0.0,0.331,-5.108,0.161,123.907,4,2
713,Confident,Confident (Deluxe Edition),Demi Lovato,2015-10-16,205745,66,0.594,0.00188,0.594,0.749,0.000139,0.0869,-6.251,0.0677,130.064,4,2
714,Raise Your Glass,Raise Your Glass,P!nk,2010-10-05,202960,76,0.7,0.0048,0.7,0.709,0.0,0.029,-5.006,0.0838,122.019,4,2
715,Live While We're Young,Take Me Home: Yearbook Edition,One Direction,2012-11-09,200186,0,0.658,0.0629,0.658,0.837,0.0,0.0969,-2.063,0.0543,126.015,4,2
716,True Love (feat. Lily Allen),The Truth About Love,P!nk,2012-09-18,230733,75,0.457,0.00144,0.457,0.823,0.0,0.108,-4.76,0.311,192.205,4,2
717,I Wanna Dance with Somebody (Who Loves Me),Whitney,Whitney Houston,1987-06-02,291293,81,0.709,0.207,0.709,0.824,0.000307,0.0888,-8.824,0.0453,118.818,4,2
718,September,"The Best Of Earth, Wind & Fire Vol. 1","Earth, Wind & Fire",1978-11-23,215093,82,0.697,0.168,0.697,0.832,0.00131,0.269,-7.264,0.0298,125.926,4,2
719,Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,1977,303373,80,0.388,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765,4,2
720,Hey Ya!,The Way You Move / Hey Ya!,Outkast,2003,239240,63,0.715,0.0644,0.715,0.97,0.000156,0.205,-2.206,0.0648,79.504,4,2
721,Lucky,Oops!... I Did It Again,Britney Spears,2000-05-16,206226,67,0.765,0.262,0.765,0.791,0.000154,0.0669,-5.707,0.0317,95.026,4,2
722,Come and Get Your Love - Single Version,Come and Get Your Love,Redbone,1973-11-01,205933,76,0.731,0.172,0.731,0.804,0.00028,0.0685,-7.621,0.0473,107.383,4,2
723,Lovely Day,Menagerie,Bill Withers,1977-10-29,254560,75,0.692,0.292,0.692,0.651,0.00241,0.105,-8.267,0.0324,97.923,4,2
724,Friends & Family,Friends & Family,The Isley Brothers,2021-04-05,252524,42,0.79,0.344,0.79,0.503,0.0,0.0662,-11.169,0.109,101.05,4,2
725,Don't Stop Believin',Escape,Journey,1981,250986,81,0.5,0.127,0.5,0.748,0.0,0.447,-9.072,0.0363,118.852,4,2
726,"A Little Space (feat. YUNHO, SAN, JONGHO of ATEEZ)","A Little Space (feat. YUNHO, SAN, JONGHO of ATEEZ)",Pentatonix,2021-08-20,174826,57,0.746,0.0956,0.746,0.8,0.0,0.228,-5.534,0.203,171.913,4,2
727,Hot Summer,Welcome 2 America,Prince,2021-07-30,212946,46,0.83,0.0363,0.83,0.548,6.83e-05,0.184,-11.132,0.0503,127.508,4,2
728,Looking Out for You,Looking Out for You,Joy Again,2016-01-15,179499,82,0.682,0.0884,0.682,0.9,0.063,0.0685,-5.028,0.0874,100.721,4,2
729,It's Tricky,Raising Hell,Run–D.M.C.,1986-05-15,183760,71,0.965,0.00131,0.965,0.857,0.0,0.0726,-8.458,0.17,127.656,4,2
730,3 Nights,"Don't Forget About Me, Demos",Dominic Fike,2018-10-16,177666,68,0.815,0.223,0.815,0.518,0.0,0.104,-6.594,0.0897,151.891,4,2
731,Unwritten,Unwritten,Natasha Bedingfield,2004-08-30,259333,77,0.706,0.00584,0.706,0.8,0.0,0.0822,-6.333,0.0399,100.011,4,2
732,Dreamlover,Music Box,Mariah Carey,1993-08-04,232960,59,0.701,0.18,0.701,0.705,0.0,0.141,-6.18,0.0357,100.669,4,2
733,King of Anything,Kaleidoscope Heart,Sara Bareilles,2010-09-07,207493,62,0.676,0.461,0.676,0.762,0.0,0.0574,-4.172,0.0351,119.003,4,2
734,Classic,MKTO,MKTO,2014,175426,36,0.72,0.0384,0.72,0.791,0.0,0.157,-4.689,0.124,102.071,4,2
735,Dear Future Husband,Title (Deluxe),Meghan Trainor,2015-01-09,184226,74,0.655,0.375,0.655,0.782,0.0,0.317,-4.789,0.185,79.427,4,2
736,Raise Your Glass,Raise Your Glass,P!nk,2010-10-05,202960,76,0.7,0.0048,0.7,0.709,0.0,0.029,-5.006,0.0838,122.019,4,2
737,strawberry cheesecake,strawberry cheesecake,dempsey hope,2021-08-11,140085,39,0.7,0.151,0.7,0.551,0.0,0.244,-6.699,0.0363,90.005,4,2
738,This Feeling,Sick Boy,The Chainsmokers,2018-12-14,197946,74,0.575,0.0558,0.575,0.571,0.0,0.0912,-7.906,0.0439,105.049,4,2
739,By Your Side (feat. Tom Grennan),By Your Side (feat. Tom Grennan),Calvin Harris,2021-06-04,189671,80,0.733,0.0514,0.733,0.96,0.00199,0.287,-3.597,0.0295,124.01,4,2
740,Sure Thing,All I Want Is You,Miguel,2010-11-26,195373,80,0.684,0.0267,0.684,0.607,0.000307,0.191,-8.127,0.1,81.001,4,2
741,Strangers,Strangers,Audrey Mika,2021-11-05,168420,51,0.778,0.0836,0.778,0.645,2.26e-06,0.184,-6.374,0.0643,142.07,4,2
742,Higher Love,Higher Love,Kygo,2019-06-28,228267,77,0.693,0.0151,0.693,0.678,5.71e-06,0.101,-7.159,0.0324,103.952,4,2
743,Gotta Get Up,Nilsson Schmilsson,Harry Nilsson,1971,144893,56,0.424,0.064,0.424,0.438,0.0,0.0764,-15.192,0.0529,175.139,4,2
744,Twistin' the Night Away,Twistin' the Night Away,Sam Cooke,1962-04,159853,62,0.458,0.691,0.458,0.801,0.0,0.328,-7.83,0.0565,160.547,4,2
745,You Make My Dreams (Come True),The Essential Daryl Hall & John Oates,Daryl Hall & John Oates,2005-04-25,190706,61,0.737,0.261,0.737,0.569,0.308,0.046,-6.702,0.0552,167.202,4,2
746,Wake Me Up Before You Go-Go,Make It Big,Wham!,1984-10-23,231333,79,0.62,0.271,0.62,0.573,0.0,0.0607,-11.893,0.0423,81.548,4,2
747,"Get Outta My Dreams, Get into My Car",Tear Down These Walls,Billy Ocean,1988-03-07,334186,59,0.661,0.0557,0.661,0.911,5.54e-06,0.348,-6.571,0.0417,117.147,4,2
748,Sunny,Take The Heat Off Me,Boney M.,1976,242240,69,0.647,0.088,0.647,0.868,0.124,0.129,-6.427,0.106,121.82,4,2
749,Cigarette Daydreams,Melophobia,Cage The Elephant,2013-10-08,208760,77,0.636,0.0807,0.636,0.676,0.0,0.0831,-3.442,0.0263,113.98,4,2
750,Uptown Girl,The Essential Billy Joel,Billy Joel,2001-10-02,194866,64,0.696,0.0736,0.696,0.943,0.0,0.653,-2.962,0.0431,129.003,4,2
751,What I Like About You,Hits Of The 80s (100 Songs),Various Artists,2009-01-16,174933,30,0.426,0.00162,0.426,0.957,0.000617,0.291,-5.552,0.0634,159.977,4,2
752,I Am Somebody (feat. will.i.am),Splendiferous Santana,Santana,2021-07-02,241702,30,0.59,0.0356,0.59,0.858,0.00033,0.0546,-7.446,0.0635,140.113,4,2
753,"Happy - From ""Despicable Me 2""",G I R L,Pharrell Williams,2014-03-03,232720,80,0.647,0.219,0.647,0.822,0.0,0.0908,-4.662,0.183,160.019,4,2
754,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",TROLLS (Original Motion Picture Soundtrack),Trolls,2016-09-23,237546,73,0.669,0.0106,0.669,0.832,0.0,0.0968,-5.721,0.0682,113.035,4,2
755,Can You Handle My Love??,Can You Handle My Love??,WALK THE MOON,2021-07-14,256320,60,0.689,0.0373,0.689,0.863,1.55e-05,0.0958,-5.962,0.0348,105.044,4,2
756,Dobby 21,Dobby 21,1010 Benja SL,2021-09-24,190641,49,0.641,0.33,0.641,0.471,1.19e-05,0.382,-9.99,0.0564,143.981,4,2
757,Love On Top,4,Beyoncé,2011-06-24,267413,75,0.652,0.0849,0.652,0.748,0.0,0.604,-5.242,0.0887,94.1,4,2
758,Hot Stuff,Hot Stuff,Kygo,2020-09-18,199007,70,0.681,0.019,0.681,0.773,1.28e-06,0.11,-5.749,0.148,119.961,4,2
759,celebrate,celebrate,Isaac Dunbar,2021-07-02,195253,47,0.416,0.000157,0.416,0.837,0.0,0.0881,-5.127,0.0598,165.967,4,2
760,Horizon (feat. Leon Bridges),Diplo Presents Thomas Wesley: Snake Oil (Deluxe),Diplo,2020-12-18,148033,49,0.639,0.0301,0.639,0.647,0.000142,0.0964,-6.537,0.0301,130.032,4,2
761,"Glory (feat. Mez, VanJess, ICECOLDBISHOP, Ginette Claudette & Gwen Bunn)","Glory (feat. Mez, VanJess, ICECOLDBISHOP, Ginette Claudette & Gwen Bunn)",Keep Cool,2021-05-27,229080,29,0.682,0.556,0.682,0.604,2.34e-05,0.0992,-8.611,0.421,99.848,5,2
762,Love Me Now (feat. Zoe Wees),Love Me Now (feat. Zoe Wees),Kygo,2021-08-13,195880,79,0.662,0.163,0.662,0.489,0.0,0.172,-7.067,0.0525,102.04,4,2
763,Havana (feat. Young Thug),Camila,Camila Cabello,2018-01-12,217306,81,0.765,0.184,0.765,0.523,3.56e-05,0.132,-4.333,0.03,104.988,4,2
764,High On Life (feat. Bonn),High On Life (feat. Bonn),Martin Garrix,2018-07-29,230761,72,0.414,0.0129,0.414,0.486,0.0,0.111,-6.431,0.0311,128.038,4,2
765,Momma Always Told Me (feat. Stanaj & Yung Bae) - Matoma Remix,Momma Always Told Me (feat. Stanaj & Yung Bae) [Matoma Remixes],Mike Posner,2021-03-19,202222,42,0.703,0.00415,0.703,0.801,0.000248,0.134,-4.694,0.0333,108.001,4,2
766,Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),Pitbull,2011-06-17,234453,71,0.595,0.0434,0.595,0.912,0.0,0.259,-3.428,0.0884,128.024,4,2
767,Electricity (with Dua Lipa),Electricity (with Dua Lipa),Silk City,2018-09-06,238173,73,0.588,0.0104,0.588,0.67,3.33e-06,0.338,-6.439,0.0473,118.159,4,2
768,Electric Feel,Oracular Spectacular,MGMT,2007-12-14,229640,77,0.763,0.0709,0.763,0.803,0.285,0.348,-3.713,0.0351,103.04,3,2
769,How Will I Know,How Will I Know,Whitney Houston,2021-09-24,213435,73,0.761,0.178,0.761,0.739,3.35e-06,0.23,-3.591,0.0369,118.997,4,2
770,Glory Days,Born In The U.S.A.,Bruce Springsteen,1984-06-04,254733,70,0.574,0.0457,0.574,0.96,0.0,0.121,-4.906,0.032,117.486,4,2
771,9 to 5,9 to 5,Grady,2021-09-02,196683,43,0.702,0.172,0.702,0.63,0.0003,0.739,-7.661,0.0802,98.055,4,2
772,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,2010-12-01,216773,83,0.673,0.185,0.673,0.886,0.0,0.0826,-4.44,0.0431,97.012,4,2
773,Little Bit of Love,Little Bit of Love,Tom Grennan,2021-01-08,226268,75,0.689,0.0833,0.689,0.706,0.0,0.105,-4.48,0.0312,106.52,4,2
774,PENDEJO,FINAL (Vol.1),Enrique Iglesias,2021-09-17,165360,76,0.89,0.0606,0.89,0.666,6.54e-05,0.11,-4.361,0.129,98.018,4,2
775,Live While We're Young,Happy Songs,Various Artists,2020-06-16,200346,13,0.646,0.0856,0.646,0.778,0.0,0.111,-4.07,0.0522,126.001,4,2
776,Shut Up and Dance,TALKING IS HARD (Expanded Edition),WALK THE MOON,2014-12-02,199080,65,0.578,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4,2
777,Fuzzy,Fuzzy,courtship.,2021-06-30,157042,45,0.676,0.0687,0.676,0.58,0.0,0.337,-5.956,0.0426,82.026,4,2
778,Chin Music For The Unsuspecting Hero,Chin Music For The Unsuspecting Hero,Foster The People,2021-09-17,204773,55,0.594,0.0775,0.594,0.554,0.0,0.154,-5.947,0.0323,178.094,4,2
779,Somebody,Brighter Days,Sigala,2018-09-28,238666,54,0.679,0.0916,0.679,0.849,0.0,0.121,-3.841,0.0649,100.095,4,2
780,Bad Vibrations,Bad Vibrations,Jesper Jenset,2018-09-21,199379,51,0.768,0.00417,0.768,0.589,2.67e-05,0.136,-8.991,0.0403,97.979,4,2
781,SECOND HAND LOVE (feat. Will Heard),SECOND HAND LOVE (feat. Will Heard),NOVODOR,2021-08-20,178380,35,0.775,0.0361,0.775,0.855,0.0,0.0488,-4.512,0.0622,121.027,4,2
782,Find U Again (feat. Camila Cabello),Late Night Feelings,Mark Ronson,2019-06-21,176416,59,0.605,0.00548,0.605,0.664,3e-06,0.204,-7.162,0.0316,103.997,4,2
783,ice water,ice water,shallow pools,2021-01-15,172376,26,0.639,0.0016,0.639,0.844,0.00247,0.238,-3.126,0.0409,110.031,4,2
784,Excuses,Excuses,Audrey Mika,2021-01-15,145700,52,0.789,0.193,0.789,0.567,0.00023,0.18,-8.501,0.0585,144.021,4,2
785,Promises (with Sam Smith),Promises (with Sam Smith),Calvin Harris,2018-08-17,213309,77,0.781,0.0119,0.781,0.768,4.91e-06,0.325,-5.991,0.0394,123.07,4,2
786,happiness - Dyro Remix,happiness (Dyro Remix),John K,2020-12-18,152526,42,0.79,0.00616,0.79,0.758,0.0,0.152,-4.286,0.221,117.82,4,2
787,Dry,Dry,Rancid Eddie,2021-09-26,190222,61,0.711,0.101,0.711,0.763,0.0,0.187,-3.888,0.0298,106.006,4,2
788,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,214846,81,0.791,0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0.11,123.994,4,2
789,Fantasy,Daydream,Mariah Carey,1995-09-26,243493,75,0.669,0.139,0.669,0.727,0.0,0.123,-7.588,0.0353,102.322,4,2
790,Hope,Sick Boy,The Chainsmokers,2018-12-14,180120,67,0.773,0.488,0.773,0.699,3.6e-06,0.0814,-5.982,0.0958,104.941,4,2
791,All I Need - Rudimental Remix,All I Need (Rudimental Remix),Jake Bugg,2020-12-18,184941,29,0.558,0.0267,0.558,0.743,0.00504,0.111,-5.744,0.0425,169.981,4,2
792,Norgaard,What Did You Expect from the Vaccines?,The Vaccines,2011-03-11,98400,0,0.323,5.12e-06,0.323,0.847,0.0208,0.25,-4.716,0.0348,173.914,4,2
793,Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,323480,71,0.589,0.00969,0.589,0.621,0.00104,0.181,-6.902,0.0468,140.03,4,2
794,H.O.L.Y.,Sticker on My Suitcase,Alle Farben,2019-06-14,174506,48,0.565,0.195,0.565,0.653,0.0,0.191,-5.846,0.0626,100.051,4,2
795,What a Feeling,Made In The A.M. (Deluxe Edition),One Direction,2015-11-13,200533,66,0.678,0.149,0.678,0.869,0.0,0.0593,-4.345,0.0461,123.964,4,2
796,Stay Next To Me (with Chelsea Cutler),Stay Next To Me (with Chelsea Cutler),Quinn XCII,2020-12-04,206045,68,0.581,0.0805,0.581,0.584,0.0,0.366,-4.928,0.284,179.954,4,2
797,Livin' la Vida Loca,Ricky Martin,Ricky Martin,1999,243160,74,0.425,0.00414,0.425,0.954,0.0,0.0555,-3.756,0.0476,178.043,4,2
798,Stuck In My Head (feat. AJ Mitchell),Stuck In My Head (feat. AJ Mitchell),Captain Cuts,2020-11-20,161074,46,0.582,0.203,0.582,0.643,0.0,0.0735,-5.242,0.325,102.09,4,2
799,Crime,Crime,VAX,2018-08-17,153930,48,0.666,0.369,0.666,0.435,0.0,0.106,-8.089,0.0391,114.963,4,2
800,Times Like These,One By One (Expanded Edition),Foo Fighters,2002-10-22,265560,68,0.376,1.4e-05,0.376,0.908,1.4e-05,0.241,-3.793,0.0879,144.581,4,2
801,"Hold Us Together - From the Disney+ Original Motion Picture ""Safety""","Hold Us Together (From the Disney+ Original Motion Picture ""Safety"")",H.E.R.,2020-12-11,313193,45,0.393,0.0618,0.393,0.555,1.76e-06,0.418,-7.26,0.049,110.663,5,2
802,Matches,Glory (Deluxe),Britney Spears,2020-12-11,172906,48,0.957,0.0451,0.957,0.507,0.0,0.0543,-6.206,0.0539,123.998,4,2
803,City,City,TOPIA,2021-09-24,176619,24,0.534,0.0387,0.534,0.88,0.0165,0.2,-5.415,0.0685,90.837,4,2
804,good things take time,good things take time,Christian French,2020-09-18,156506,49,0.807,0.0663,0.807,0.495,0.0,0.111,-7.859,0.034,93.063,4,2
805,Weekend,Weekend,Mufasa & Hypeman,2021-08-27,170022,64,0.761,0.0594,0.761,0.939,0.00158,0.0843,-3.34,0.0729,119.981,4,2
806,Sunshine Kissing,Sunshine Kissing,Gerry Read,2020-11-06,193996,29,0.825,0.000417,0.825,0.842,0.835,0.0601,-6.412,0.103,125.988,4,2
807,Toa la Noche,Toa la Noche,CNCO,2021-07-22,198093,66,0.799,0.103,0.799,0.807,8.04e-06,0.0514,-3.981,0.0561,94.016,4,2
808,Iko Iko (My Bestie),Iko Iko (My Bestie),Justin Wellington,2019-06-03,182857,81,0.862,0.131,0.862,0.753,2.01e-06,0.077,-5.356,0.0625,105.039,4,2
809,Just Existing,Just Existing,daysormay,2021-08-04,187619,31,0.453,0.000377,0.453,0.913,0.0,0.0823,-5.399,0.0604,149.972,4,2
810,A-O-K - with 24kGoldn,A-O-K (with 24kGoldn),Tai Verdes,2021-09-10,181400,60,0.716,0.128,0.716,0.681,0.0,0.304,-5.304,0.139,82.475,4,2
811,Titanic,Titanic,Cosmo's Midnight,2021-08-19,185973,55,0.729,0.173,0.729,0.748,0.000183,0.354,-5.569,0.142,102.003,4,2
812,Hell N Back,Hell N Back,Bakar,2019-08-15,213573,75,0.584,0.312,0.584,0.684,9.05e-05,0.112,-4.314,0.567,210.164,4,2
813,Mirrors,The 20/20 Experience (Deluxe Version),Justin Timberlake,2013-03-15,484146,79,0.574,0.234,0.574,0.512,0.0,0.0946,-6.664,0.0503,76.899,4,2
814,Forever,Forever,Chris Brown,2008-04-29,278573,75,0.672,0.0368,0.672,0.82,0.000188,0.184,-4.456,0.0459,120.005,4,2
815,Carried Away (Love To Love) (with Madison Beer),Carried Away (Love To Love) (with Madison Beer),Surf Mesa,2021-02-12,182653,68,0.518,0.346,0.518,0.683,0.0,0.311,-5.295,0.0364,141.971,4,2
816,Ava,We Fam Econo,Famy,2014-09-08,238240,61,0.432,0.0514,0.432,0.771,0.0174,0.12,-6.37,0.0383,155.988,4,2
817,Out of My League,More Than Just a Dream,Fitz and The Tantrums,2013-05-07,209386,69,0.545,0.0387,0.545,0.968,0.00325,0.331,-3.553,0.0853,169.965,4,2
818,Where's My Love,SYML,SYML,2019-05-03,202009,78,0.608,0.854,0.608,0.358,0.0186,0.113,-10.018,0.0253,103.94,4,2
819,Lila Wolken,Lila Wolken - EP,Marteria,2012-09-11,228053,65,0.543,0.185,0.543,0.676,0.0,0.301,-6.433,0.053,143.885,4,2
820,Brother,Howl,Mighty Oaks,2014-01-01,195320,58,0.509,0.218,0.509,0.809,0.0,0.0757,-6.179,0.0373,181.746,4,2
821,Ophelia,Cleopatra,The Lumineers,2016-04-08,160097,79,0.664,0.613,0.664,0.573,0.000363,0.0857,-6.519,0.0277,76.023,4,2
